Property ,Tier 2024,Tier 2025,Tier 2026,Scoring Tier,Page Name,Page Type,Page URL,Response,Title,Title Length,Meta Description,Description Length,Target keyword (s),Secondary Keyword,H1 Tag,H2 Tag(s),New Page,New Target KW(s),Consultant,Recent Tier Change,Notes to be checked by the consultants before rescoring
Mexico City,1,2,3,3,Mexico City Food Tours,Experiences,https://www.fourseasons.com/mexico/landing-pages/property/mexico-city-food-tours/,200,Mexico City Food Tours | Street Food & Local Markets,52,"Explore Mexico City’s best and most exclusive food tours, from street eats and bustling markets to mezcal tastings and rural escapes led by local experts.",154,mexico city food tours | street food tours mexico city,,Mexico City Food Tours,"included% Exclusive Culinary Experiences% Dining at Four Seasons, Mexico City",,,,,
Mexico City,1,2,3,3,Offers,Other,https://www.fourseasons.com/mexico/offers/,200,Mexico City Hotel Packages & Special Offers | Four Seasons,58,"Unlock Mexico City hotel offers for luxury stays, fine dining and curated experiences in the heart of this vibrant metropolis.",126,hotel offers mexico city | hotel packages mexico city,,Mexico City Hotel Offers & Packages,Featured Offer,,,Matt,,
Mexico City,1,2,3,3,Photos & Videos,Other,https://www.fourseasons.com/mexico/photos-and-videos/,200,Mexico City Luxury Hotel Photos & Videos | Four Seasons Mexico,62,Four Seasons Hotel Mexico City presents a collection of photos and videos of this exclusive luxury enclave in the heart of Mexico's capital.,140,mexico city photos | mexico city videos,,Photos & Videos,Hotel Overview% Accommodations% Dining,,1,Matt,,
Mexico City,1,2,3,3,Spring,Other,https://www.fourseasons.com/mexico/seasonal/spring/,,,,,,spring mexico city,,,,,,,,
Mexico City,1,2,3,3,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/mexico/spa/,200,The Wellness House: Luxury Spa in Mexico City | Four Seasons,60,"Visit The Wellness House, a luxury spa in Mexico City offering massages, facials and body treatments that blend science-led skincare with traditional Mexican healing.",166,mexico city spa | luxury spa mexico city,,Luxury Spa in Mexico City – The Wellness House,Hours% Favourites% Mexico City Spa Services% Relaxation Experiences,,,Matt,,
Mexico City,1,2,3,3,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/mexico/weddings/,200,Mexico City Weddings | Four Seasons,35,"Nestled on Paseo de la Reforma, our hacienda-style hotel offers romance and elegance, perfect for an unforgettable Mexico City wedding celebration at Four Seasons.",163,mexico city weddings,,Mexico City Weddings% Mexico City Weddings,REAL WEDDING EXPERIENCES% WEDDING AND VOW RENEWAL SERVICES,,,Matt,,
Mexico City,1,2,3,3,Wedding Venues,"Weddings, Wellness & Dining",https://www.fourseasons.com/mexico/weddings/venues/,,,,,,wedding venues mexico city,,,,,,,,
Miami,2,2,2,2,Frontpage,Home,https://www.fourseasons.com/miami/,200,Luxury Downtown Miami Hotel on Brickell Avenue | Four Seasons,61,"Four Seasons Hotel Miami sets the standard for Miami Luxury Hotels, with elegant rooms, fine dining and a prime Brickell Avenue location near Biscayne Bay.",155,"Miami Luxury Hotels, Luxury Hotels Downtown Miami",Downtown Miami Hotels,Miami% Miami% Miami% Miami by Four Seasons,POOLSIDE PARADISE MEETS CITY SLEEK AT OUR LUXURY DOWNTOWN MIAMI HOTEL% Accommodations% Discover Miami% Palm Grove Pool% #FSMIAMI,,,Jon,,
Miami,2,2,2,2,Accommodations,Accommodation,https://www.fourseasons.com/miami/accommodations/,200,Luxury Hotel Suites in Miami | Four Seasons Downtown Miami,58,"Indulge in luxury hotel suites in Miami at Four Seasons. Enjoy downtown Miami hotel suites with refined comfort, stylish design and world-class service.",152,"suites in miami, downtown miami hotel suites",luxury hotel suites in miami,Miami Accommodations,Premier Bayfront Room% Bayfront Room% Premier Cityscape Room% Cityscape Room% Grand Bayfront Corner Suite% Grand Cityscape Corner Suite% Bayfront Corner Suite% Cityscape Suite% The Penthouse% Bayfront Presidential Suite% Studio Residence% One-Bedroom Residence% Two-Bedroom Residence With Open Kitchen% Two-Bedroom Residence With Galley Kitchen% Bayfront Accessible Room% Premier Cityscape Accessible Room% Private Residences,,,Jon,,
Miami,2,2,2,2,Dining,"Weddings, Wellness & Dining",https://www.fourseasons.com/miami/dining/,200,Fine Dining Miami | Downtown Restaurants | Four Seasons,55,Experience exquisite flavours at Four Seasons Miami. Discover fine dining in Miami at our downtown restaurants. Book your culinary experience now.,146,"fine dining miami, downtown miami restaurants",brickell miami restaurants,Miami Fine Dining% Miami Fine Dining% Miami Fine Dining,All Food and Drink,,,Jon,,
Miami,2,2,2,2,Brunch in Miami,"Weddings, Wellness & Dining",https://www.fourseasons.com/miami/dining/restaurants/brunch/,200,Brunch in Miami | Sunday Brunch at Edge Brasserie | Four Seasons Hotel Miami,76,"Join us for the ultimate brunch in Miami at Edge Brasserie, Four Seasons Hotel Miami. Enjoy bottomless brunch, seafood, grilled meats, pasta, desserts and skyline views.",169,"brunch in miami, miami brunch",,Brunch in Miami,Hours% Menu% Signature Dishes% Highlights% Meet the Team% More Dining Options,,,Jon,,
Miami,2,2,2,2,Experiences,Experiences,https://www.fourseasons.com/miami/experiences/,200,Miami Experiences and Activities | Four Seasons Hotel Miami,59,Explore the best Miami experiences at Four Seasons. Discover activities from poolside fun to cultural tours. Book your unforgettable adventure today.,149,"miami experiences, miami activities",,Experiences,Local Experiences,,,Jon,,
Miami,2,2,2,2,Offers,Other,https://www.fourseasons.com/miami/offers/,200,Miami Hotel Offers & Packages | Four Seasons Hotel Miami,56,Find exclusive Miami hotel offers and packages at Four Seasons Hotel Miami. Book now for a luxurious stay in the heart of the city.,131,"miami hotel packages, miami hotel offers ",,Miami Hotel Offers & Packages,Featured Offer,,,Jon,,
Miami,2,2,2,2,Photos & Videos,Other,https://www.fourseasons.com/miami/photos-and-videos/,200,Four Seasons Hotel Miami Photos & Videos | Downtown Hotel Photos,64,"Explore stunning photos and videos of Four Seasons Miami, showcasing luxury accommodations, event spaces and amenities. Discover your Miami escape today.",153,four seasons hotel miami photos,,Photos & Videos,Hotel Overview% Accommodations% Dining% Destination,,,Jon,,
Miami,2,2,2,2,Miami Boat Show,Other,https://www.fourseasons.com/miami/seasonal/miami-boat-show/,,,,,,hotel near the miami boat show,miami boat show,,,1,,Jon,,
Miami,2,2,2,2,New Year,Other,https://www.fourseasons.com/miami/seasonal/new-year/,200,Miami New Year's Eve 2025 | Celebrate at Four Seasons Hotel,59,"Celebrate Miami New Year's Eve 2025 with a Brickell luxury stay, festive dining, seasonal events, skyline views and late-night festivities at Four Seasons.",155,miami new year's eve,,Miami New Year’s Eve 2025,Festive Escapes at Four Seasons,,,Jon,,
Miami,2,2,2,2,Spring Break,Other,https://www.fourseasons.com/miami/seasonal/spring-break/,,,,,,miami spring break,,,,1,,Jon,,
Miami,2,2,2,2,Valentine's Day,Other,https://www.fourseasons.com/miami/seasonal/valentines-day/,,,,,,valentine's day in miami,miami hotels valentine's day,,,1,,Jon,,
Miami,2,2,2,2,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/miami/spa/,200,Luxury Miami Spa | Downtown Spa Experience | Four Seasons,57,"Experience the finest Miami spa at Four Seasons. Indulge in luxury spa treatments, massages and wellness packages in downtown Miami. Book your spa day today.",157,"miami spa, spa day miami",luxury spa in miami,Miami Spa,HOURS% Favourites% Spa Services% Relaxation Experiences,,,Jon,,
Miami,2,2,2,2,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/miami/weddings/,200,Miami Wedding | Miami Wedding Hotel | Four Seasons Miami,56,"Discover your dream Miami wedding with Four Seasons at our downtown Miami Hotel. With exclusive venues, expert planning, curated packages and more.",147,"miami wedding, wedding hotels in miami",,Miami Weddings% Miami Weddings,Real Wedding Experiences,,,Jon,,
Milan,3,3,3,3,Frontpage,Home,https://www.fourseasons.com/milan/,200,"Luxury Hotel Milan City Centre, Near Duomo | Four Seasons Milan",63,"Four Seasons luxury Hotel in Milan offers iconic elegance in Milan's most fashionable neighbourhood: a garden retreat set in walking distance of the Duomo, La Scala and Via Monte Napoleone.",189,"luxury hotels milan,luxury hotel milan city centre



",hotels near duomo milan,Milano% Milano% Milano% Milan by Four Seasons,A Luxury Hotel in Milan’s Iconic Fashion Neighbourhood% Accommodations% Discover Milan% Cloistered Courtyard% Your Milan City Centre Retreat% #FSMILAN,,,Darren,,
Milan,3,3,3,3,Accommodations,Accommodation,https://www.fourseasons.com/milan/accommodations/,200,Milan Luxury Suites | Luxury Hotel | Four Seasons Milano,56,Four Seasons Hotel Milan offers an impressive variety of suites and guest rooms wrapped in timeless Italian design with striking 15th-century architectural details.,164,"milan hotel suites,hotel rooms milan",,Luxury Suites & Rooms in Milan,Designer Suite% Renaissance Suite% Presidential Suite% Penthouse Suite with Terrace% Fashion Suite with Terrace% Fresco Suite% Executive Suite% Studio Suite Garden View% Studio Suite% Cloister Suite% Premium Room – Garden View% Premium Room% Deluxe Room% Superior Room% Accommodations Highlight,,,Darren,,
Milan,3,3,3,3,Dining,"Weddings, Wellness & Dining",https://www.fourseasons.com/milan/dining/,200,Experience Fine Dining at the Best Luxury Restaurants in Milan Centre | Four Seasons Milano,91,"Four Seasons Milan offers the best of Italian fine dining in the city centre, from innovative local cuisine at the luxurious Zelo to drinks and light fare at Stilla and Camino.",176,"fine dining Milan,Milan Restaurants","hotel restaurants milan, luxury restaurants Milan",Fine Dining Milan% Fine Dining Milan% Fine Dining Milan,All Food and Drink% Events,,,Darren,,
Milan,3,3,3,3,Breakfast,"Weddings, Wellness & Dining",https://www.fourseasons.com/milan/dining/restaurants/breakfast/,200,Discover the Best Breakfast in Milan Centre | Four Seasons Hotel Milano,71,"Experience the best breakfast in Milan at Four Seasons Hotel Milano. Enjoy gourmet pastries, artisanal breads and bespoke coffee in the heart of Milan’s city centre. Discover our luxurious breakfast offerings and start your day with elegance.",242,"breakfast in milan,breakfast milan centre","breakfast in milan near duomo,breakfast in milan with a view",Experience a Four Seasons Breakfast in Milan Centre,Hours% Menu% Highlight% Signature Dishes% More Dining Options,1,,Darren,,
Milan,3,3,3,3,Dinner Gift,"Weddings, Wellness & Dining",https://www.fourseasons.com/milan/dining/restaurants/zelo/dinner-gift/,200,Romantic Dinner Gift for Two in Milan | Luxury Dining at Four Seasons,69,"Surprise someone special with a romantic gift dinner for two in Milan at Zelo, Four Seasons Hotel Milan. Dine in the heart of the Fashion District with exceptional service, fresh ingredients and a stunning veranda setting.",222,dinner gift milan|romantic dinner for two,,Romantic Dinner Gift for Two in Milan,Why Choose a Luxury Dinner Gift at Zelo,1,,Darren,,
Milan,3,3,3,3,Other,other,https://www.fourseasons.com/milan/duomo/,200,"Luxury Hotel Near Duomo Cathedral, Milan | Four Seasons",55,"Located in the heart of Milan, Four Seasons Hotel Milano stands as the epitome of luxury near the Duomo cathedral. Situated amid the renowned Fashion District, our Hotel offers a serene yet central location, just steps away from Via della Spiga, Via Sant'Andrea and Via Monte Napoleone.",286,"Milan Hotel Near duomo,hotel near Duomo Milan","luxury hotel near duomo milan,best hotels in milan near duomo",A Luxury Milan Hotel Near the Iconic Duomo,TIMELESS ELEGANCE IN MILAN’S CITY CENTRE% Your Top Choice for a Luxury Hotel% Local Attractions% More Attractions,1,,Darren,,
Milan,3,3,3,3,Experiences,Experiences,https://www.fourseasons.com/milan/experiences/,200,Milan Private Tours | Custom Experiences and Guided Tours | Four Seasons,72,Enjoy Milan with private tours tailored to your interests. Experience the city's landmarks and hidden gems with expert guides. Book your Milan private tour with Four Seasons for a unique adventure.,197,"milan private tours, milan exclusive tours",,Experiences,Local Experiences,,,Darren,,
Milan,3,3,3,3,Shopping,Experiences,https://www.fourseasons.com/milan/landing-pages/property/luxury-shopping-in-milan/,200,Luxury Shopping in Milan | Four Seasons Hotel Milano,52,"Stay steps from Via Montenapoleone in Milan’s Fashion District. Explore exclusive boutiques, bespoke shopping experiences, and luxurious rooms and suites.",154,"Luxury Shopping in Milan,Milans fashion district",Milan shopping district,Luxury Shopping in Milan – Steps From Four Seasons Hotel Milano,Stay in Milan’s Fashion District% Exclusive Shopping Experiences with Four Seasons% Elegant Rooms and Suites for a Fashion-Focused Stay% included% Where to Stay During Milan Fashion Week,1,,Darren,,
Milan,3,3,3,3,Offers,Other,https://www.fourseasons.com/milan/offers/,200,Milan Hotel Packages & Offers | Four Seasons Milan,50,Discover exclusive Milan hotel offers and packages at Four Seasons. Experience luxury with our specially designed packages that highlight the best of Milan.,156,"milan hotel packages,hotel offers",,Milan Hotel Offers & Packages,Featured Offer,,,Darren,,
Milan,3,3,3,3,Photos & Videos,Other,https://www.fourseasons.com/milan/photos-and-videos/,200,Milan Luxury Hotel Photos & Videos | Four Seasons Hotel Milano,62,"Four Seasons Hotel Milano presents a photo collection of this five-star, luxury hotel in one of Italy's sleekest and most fashionable districts.",144,milan hotel photos,,Photos & Videos,Hotel Overview% Accommodations% Spa,,1,Darren,,
Milan,3,3,3,3,Seasonal,Other,https://www.fourseasons.com/milan/seasonal/easter/,#N/A,#N/A,#N/A,#N/A,#N/A,easter in milan,easter lunch milan,,,1,,Darren,,
Milan,3,3,3,3,Spa & Wellness,"Weddings, Wellness & Dining",https://www.fourseasons.com/milan/spa/,200,"Luxury Milan Spa Hotel | Wellness, Massages & Facials | Four Seasons Milano",75,"The luxury Milan Spa at Four Seasons Hotel offers an array of massage, facial, nail and wellness body treatments in seven luxurious treatment rooms, including a spa suite with private pool.",189,"milan spa, spa hotel milan",Luxury spa milan,Milan Spa,SPA OPENING HOURS% Favourite Spa Experience% Spa Services% Wellness Services% Relaxation Experiences,,,Darren,,
Milan,3,3,3,3,Weddings,"Weddings, Wellness & Dining",https://www.fourseasons.com/milan/weddings/,200,"Milan Weddings | Four Seasons Hotel Milan, Italy",48,"Four Seasons Hotel Milan offers a magical wedding location in the heart of the city, complete with lavish ballrooms, luxury amenities and scenic backdrops.",155,milan weddings,,Milan Weddings% Milan Weddings,Real Wedding Experiences% Wedding Vow and Renewal Services,,,Darren,,
Milan,3,3,3,3,Honeymoon,"Weddings, Wellness & Dining",https://www.fourseasons.com/milan/weddings/honeymoon/,200,Milan Honeymoon Italy | Four Seasons Hotel Milan,48,"Four Seasons Milan invites you to continue the joy and romance of your wedding day with a luxe Milan honeymoon, featuring a variety of unforgettable activities.",160,milan honeymoon,honeymoon hotel in milan,Milan Honeymoons,,1,,Darren,,
Milan,3,3,3,3,Wedding venues,"Weddings, Wellness & Dining",https://www.fourseasons.com/milan/weddings/venues/,200,"Milan Wedding Venues | Four Seasons Hotel Milan, Italy",54,"Four Seasons Hotel Milan offers sophisticated indoor and outdoor wedding venues, created to inspire and capture the magic of Milan’s history and modern design.",159,milan wedding venues,,Milan Wedding Venues,Featured Wedding Venues% Find a Venue,1,,Darren,,
